head_label,candidate_id,candidate_group,source_file,counterexample_type,seed,family,heldout_family_type,token_domain,sequence_length_bucket,intervention,position_label,effect_size,failure_mode,reason
L7H11,heldout_cand_002,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H11.csv,position_intervention_mismatch,21,char_multi_distractor,positive,symbolic,medium,head_clean_to_corrupt_patch,previous_occurrence,-0.660181052887082,position_mismatch,Position/intervention mismatch row was present.
L7H11,heldout_cand_002,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H11.csv,position_intervention_mismatch,22,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,final,-0.3039715946391352,intervention_disagreement,Position/intervention mismatch row was present.
L7H11,heldout_cand_002,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H11.csv,position_intervention_mismatch,22,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,final,-0.3039715946391352,position_mismatch,Position/intervention mismatch row was present.
L7H11,heldout_cand_002,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H11.csv,position_intervention_mismatch,20,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,final,-0.3029226753391245,intervention_disagreement,Position/intervention mismatch row was present.
L7H11,heldout_cand_002,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H11.csv,position_intervention_mismatch,20,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,final,-0.3029226753391245,position_mismatch,Position/intervention mismatch row was present.
L7H11,heldout_cand_002,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H11.csv,position_intervention_mismatch,20,char_number_short,positive,number,short,head_mean_ablation,final,-0.1422640373697686,intervention_disagreement,Position/intervention mismatch row was present.
L7H11,heldout_cand_002,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H11.csv,position_intervention_mismatch,20,char_number_short,positive,number,short,head_mean_ablation,final,-0.1422640373697686,position_mismatch,Position/intervention mismatch row was present.
L7H11,heldout_cand_002,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H11.csv,position_intervention_mismatch,22,char_number_short,positive,number,short,head_mean_ablation,final,-0.1255971906042223,intervention_disagreement,Position/intervention mismatch row was present.
L7H11,heldout_cand_002,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H11.csv,position_intervention_mismatch,22,char_number_short,positive,number,short,head_mean_ablation,final,-0.1255971906042223,position_mismatch,Position/intervention mismatch row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,20,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,1.0169673437820603,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,20,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,1.0169673437820603,target_swap_leak,A wrong-target or target-swap control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,20,char_target_swap_control,control,symbolic,short,head_zero_ablation,final,0.5231623972094638,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,20,char_target_swap_control,control,symbolic,short,head_zero_ablation,final,0.5231623972094638,target_swap_leak,A wrong-target or target-swap control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,22,char_reversed_control,control,symbolic,short,head_zero_ablation,final,0.3674001126711735,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,22,char_reversed_control,control,symbolic,short,head_zero_ablation,final,0.3674001126711735,reversed_control_leak,A reversed-order control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,21,char_reversed_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.1641904038420013,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,21,char_reversed_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.1641904038420013,reversed_control_leak,A reversed-order control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,22,char_reversed_control,control,symbolic,short,head_mean_ablation,final,0.1317873548275264,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,22,char_reversed_control,control,symbolic,short,head_mean_ablation,final,0.1317873548275264,reversed_control_leak,A reversed-order control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,22,char_target_swap_control,control,symbolic,short,head_zero_ablation,final,0.051981049236594,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,22,char_target_swap_control,control,symbolic,short,head_zero_ablation,final,0.051981049236594,target_swap_leak,A wrong-target or target-swap control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,21,char_reversed_control,control,symbolic,short,head_mean_ablation,final,0.0517998974980683,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,21,char_reversed_control,control,symbolic,short,head_mean_ablation,final,0.0517998974980683,reversed_control_leak,A reversed-order control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,21,char_reversed_control,control,symbolic,short,head_zero_ablation,final,0.0392720281594139,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,control_moved,21,char_reversed_control,control,symbolic,short,head_zero_ablation,final,0.0392720281594139,reversed_control_leak,A reversed-order control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,20,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,1.0169673437820603,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,20,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,1.0169673437820603,target_swap_leak,A wrong-target or target-swap control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,20,char_target_swap_control,control,symbolic,short,head_zero_ablation,final,0.5231623972094638,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,20,char_target_swap_control,control,symbolic,short,head_zero_ablation,final,0.5231623972094638,target_swap_leak,A wrong-target or target-swap control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,22,char_target_swap_control,control,symbolic,short,head_zero_ablation,final,0.051981049236594,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,22,char_target_swap_control,control,symbolic,short,head_zero_ablation,final,0.051981049236594,target_swap_leak,A wrong-target or target-swap control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,20,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0329867291971412,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,20,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0329867291971412,target_swap_leak,A wrong-target or target-swap control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,21,char_target_swap_control,control,symbolic,short,head_zero_ablation,final,0.0125740974957265,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,21,char_target_swap_control,control,symbolic,short,head_zero_ablation,final,0.0125740974957265,target_swap_leak,A wrong-target or target-swap control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,21,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0107701997224812,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,21,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0107701997224812,target_swap_leak,A wrong-target or target-swap control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,20,char_target_swap_control,control,symbolic,short,head_mean_ablation,final,0.0096059162798175,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,20,char_target_swap_control,control,symbolic,short,head_mean_ablation,final,0.0096059162798175,target_swap_leak,A wrong-target or target-swap control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,20,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0085236251740912,control_moved,A control row had positive intervention effect.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,wrong_target_control_moved,20,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0085236251740912,target_swap_leak,A wrong-target or target-swap control moved.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,20,char_word_short,positive,word,short,head_zero_ablation,final,-0.3867558568378301,domain_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,20,char_word_short,positive,word,short,head_zero_ablation,final,-0.3867558568378301,length_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,21,char_word_short,positive,word,short,head_zero_ablation,final,-0.3867558568378301,domain_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,21,char_word_short,positive,word,short,head_zero_ablation,final,-0.3867558568378301,length_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,21,char_word_long,positive,word,long,head_mean_ablation,final,-0.1445188934583121,domain_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,21,char_word_long,positive,word,long,head_mean_ablation,final,-0.1445188934583121,length_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,20,char_word_long,positive,word,long,head_zero_ablation,final,-0.1341932903354832,domain_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,20,char_word_long,positive,word,long,head_zero_ablation,final,-0.1341932903354832,length_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,21,char_word_long,positive,word,long,head_zero_ablation,final,-0.1341932903354832,domain_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,21,char_word_long,positive,word,long,head_zero_ablation,final,-0.1341932903354832,length_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,20,char_word_long,positive,word,long,head_mean_ablation,final,-0.1293450252860491,domain_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,20,char_word_long,positive,word,long,head_mean_ablation,final,-0.1293450252860491,length_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,21,char_number_short,positive,number,short,head_mean_ablation,final,-0.1240863808129464,domain_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,21,char_number_short,positive,number,short,head_mean_ablation,final,-0.1240863808129464,length_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,21,char_word_short,positive,word,short,head_zero_ablation,final,-0.1089581101004331,domain_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,token_domain_or_length_failure,21,char_word_short,positive,word,short,head_zero_ablation,final,-0.1089581101004331,length_flip,Token-domain or length failure row was present.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,position_intervention_mismatch,20,char_word_short,positive,word,short,head_zero_ablation,final,-0.3867558568378301,intervention_disagreement,Effect direction disagreed across interventions.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,position_intervention_mismatch,21,char_word_short,positive,word,short,head_zero_ablation,final,-0.3867558568378301,intervention_disagreement,Effect direction disagreed across interventions.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,position_intervention_mismatch,22,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,final,-0.2945824622780439,intervention_disagreement,Effect direction disagreed across interventions.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,position_intervention_mismatch,20,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,final,-0.2937088847117663,intervention_disagreement,Effect direction disagreed across interventions.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,position_intervention_mismatch,20,char_multi_distractor,positive,symbolic,medium,head_zero_ablation,final,-0.2655849206080836,intervention_disagreement,Effect direction disagreed across interventions.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,position_intervention_mismatch,20,char_multi_distractor,positive,symbolic,medium,head_zero_ablation,final,-0.2615743809027803,intervention_disagreement,Effect direction disagreed across interventions.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,position_intervention_mismatch,22,char_multi_distractor,positive,symbolic,medium,head_zero_ablation,final,-0.2615743809027803,intervention_disagreement,Effect direction disagreed across interventions.
L7H7,heldout_cand_000,random_comparison_replicated,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L7H7.csv,position_intervention_mismatch,21,char_multi_distractor,positive,symbolic,medium,head_mean_ablation,previous_occurrence,-0.1943753344403193,intervention_disagreement,Effect direction disagreed across interventions.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,22,char_reversed_control,control,symbolic,short,head_zero_ablation,final,0.4538429753410573,control_moved,A control row had positive intervention effect.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,22,char_reversed_control,control,symbolic,short,head_zero_ablation,final,0.4538429753410573,reversed_control_leak,A reversed-order control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,22,char_reversed_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.2058089558260371,control_moved,A control row had positive intervention effect.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,22,char_reversed_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.2058089558260371,reversed_control_leak,A reversed-order control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,22,char_reversed_control,control,symbolic,short,head_mean_ablation,final,0.1351410267672676,control_moved,A control row had positive intervention effect.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,22,char_reversed_control,control,symbolic,short,head_mean_ablation,final,0.1351410267672676,reversed_control_leak,A reversed-order control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,22,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0591409443573855,control_moved,A control row had positive intervention effect.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,22,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0591409443573855,target_swap_leak,A wrong-target or target-swap control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,22,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0380117056688691,control_moved,A control row had positive intervention effect.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,22,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0380117056688691,target_swap_leak,A wrong-target or target-swap control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,22,char_target_swap_control,control,symbolic,short,head_mean_ablation,final,0.0364041960789951,control_moved,A control row had positive intervention effect.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,22,char_target_swap_control,control,symbolic,short,head_mean_ablation,final,0.0364041960789951,target_swap_leak,A wrong-target or target-swap control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,21,char_reversed_control,control,symbolic,short,head_zero_ablation,final,0.0363638563676746,control_moved,A control row had positive intervention effect.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,21,char_reversed_control,control,symbolic,short,head_zero_ablation,final,0.0363638563676746,reversed_control_leak,A reversed-order control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,21,char_target_swap_control,control,symbolic,short,head_mean_ablation,final,0.0203601325652732,control_moved,A control row had positive intervention effect.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,control_moved,21,char_target_swap_control,control,symbolic,short,head_mean_ablation,final,0.0203601325652732,target_swap_leak,A wrong-target or target-swap control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,22,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0591409443573855,control_moved,A control row had positive intervention effect.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,22,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0591409443573855,target_swap_leak,A wrong-target or target-swap control moved.
L9H11,heldout_cand_001,replicated_candidate,/home/home/p/g/n/learning_2/learning/ml_research/local-mi-lab/reports/head_specific_candidate_characterization_v1/counterexamples/counterexamples_L9H11.csv,wrong_target_control_moved,22,char_target_swap_control,control,symbolic,short,head_clean_to_corrupt_patch,final,0.0380117056688691,control_moved,A control row had positive intervention effect.
